行业,企业名称,统一社会信用代码,烟尘（千克）,二氧化硫（千克）,氮氧化物（千克）,年份,月份
"其他具体行业	","河北岳腾热力有限公司分厂	","91130532MA7BXHYE28	","0.000000	","0.000000	","0.000000	",2023,5
"其他具体行业	","河北云筒环保科技有限公司	","91130528MA097M8H3K	","2.922800	","4.370000	","96.828000	",2023,5
"玻璃	","河北正大玻璃有限公司	","911305827603270227	","337.520000	","499.194000	","4087.434000	",2023,5
"水泥	","河北中达集团有限责任公司	","911305007006319970	","132.420700	","311.783849	","1920.729200	",2023,5
"焦化	","河北中煤旭阳能源有限公司	","9113052175548818XG	","1868.063000	","3826.186100	","4548.112000	",2023,5
"其他具体行业	","河北中仁化肥集团有限公司	","911305285881780959	","46.858000	","0.000000	","0.000000	",2023,5
"固体废物处理厂	","河北中润生态环保有限公司	","91130100760317983E	","4.473000	","4.732000	","580.741000	",2023,5
"化工	","河北卓泰肥业有限公司	","91130523081305171D	","0.000000	","0.000000	","0.000000	",2023,5
"火电	","冀中能源股份有限公司东庞矿矸石热电厂	","91130500766638198R	","32.188100	","108.418300	","934.505000	",2023,5
"火电	","冀中能源股份有限公司章村矿矸石热电厂	","91130582766631359A	","0.000000	","0.000000	","0.000000	",2023,5
"火电	","建投邢台热电有限责任公司	","911305273198198866	","1249.507000	","11203.582800	","13396.655000	",2023,5
"其他服务类	","巨鹿县奥联热力有限公司	","911305293200680982	","0.000000	","0.000000	","0.000000	",2023,5
"其他服务类	","巨鹿县德诚通热力有限公司	","91130529MA07NB6L93	","0.000000	","0.000000	","0.000000	",2023,5
"新型建材	","巨鹿县滏阳新区墙体材料厂	","92130529MA0BQJLC2X	","52.364000	","75.521000	","204.143000	",2023,5
"新型建材	","巨鹿县华筑建材厂	","91130529336011141T	","178.329000	","287.376000	","3196.825000	",2023,5
"生活垃圾焚烧	","巨鹿县聚力环保有限公司	","91130529070826254C	","292.289000	","7464.252300	","20750.702200	",2023,5
"新型建材	","巨鹿县强瑞墙体材料厂	","92130529MA09LDPK8G	","262.681000	","485.521000	","2505.093000	",2023,5
"新型建材	","巨鹿县鑫垚墙体材料厂（普通合伙）	","91130529MA07MK2W21	","0.000000	","0.000000	","0.000000	",2023,5
"橡胶	","巨鹿县卓利程橡胶制品有限公司	","91130529087276981J	","20.857678	","0.000000	","0.000000	",2023,5
"其他具体行业	","卡博特旭阳化工（邢台）有限公司	","91130500576771211U	","51.963860	","728.737500	","1404.776700	",2023,5
"水泥	","奎山水泥有限公司	","911305256958719443	","426.495392	","1005.501000	","6179.906000	",2023,5
"其他具体行业	","临城东能热力有限公司	","91130522308458560D	","0.475000	","5.537000	","29.301000	",2023,5
"其他具体行业	","临城科信耐材有限公司	","9113052268139215XP	","6.104000	","203.342000	","544.430000	",2023,5
"其他具体行业	","临城县圣火耐火材料有限公司	","91130522694698094G	","1.772000	","81.974000	","235.454000	",2023,5
"建筑及工业物料堆场	","临城县信友耐火材料有限公司	","91130522MA07TDXG8N	","11.638600	","301.484000	","708.007000	",2023,5
"水泥	","临城中联福石水泥有限公司	","911305226010809233	","344.101600	","796.263300	","4058.228500	",2023,5
"水泥	","临城中联水泥有限公司	","91130522766646665Y	","142.157200	","322.178400	","5431.757000	",2023,5
"电力	","临西县福皓热力有限公司	","91130535308327173T	","50.867000	","191.177000	","3973.814000	",2023,5
"其他具体行业	","临西县茂盛建材厂	","91130535MA07R7MP4U	","26.830000	","459.990000	","236.650000	",2023,5
"新型建材	","临西县盛通建材厂	","92130535MA09KM1M0L	","58.580000	","342.740000	","209.520000	",2023,5
"新型建材	","临西县兴安建材厂	","91130535347646986L	","32.780000	","669.160000	","122.710000	",2023,5
"化工	","龙星化工股份有限公司	","91130500769806003D	","995.046341	","1382.653200	","11044.457400	",2023,5
"火电	","隆尧天唯热电有限公司	","91130525758926624M	","90.242200	","1151.443500	","1792.214900	",2023,5
"新型建材	","隆尧县盛昌制砖厂	","91130525077487793N	","4.659600	","84.632400	","123.468100	",2023,5
"新型建材	","隆尧县兴瑞建筑材料有限公司	","91130525096741224H	","81.111500	","99.807600	","157.080200	",2023,5
"其他具体行业	","隆尧县亚旭制砖厂	","911305255968148807	","24.538000	","84.443000	","78.590000	",2023,5
"新型建材	","隆尧县占召制砖厂（普通合伙）	","911305250872529128	","59.867000	","325.383000	","86.173000	",2023,5
"石灰和石膏制造	","内丘县明磊石灰厂	","911305235809747597	","0.300000	","1.071370	","62.098012	",2023,5
"其他具体行业	","南宫市聚纯炭素有限公司	","91130581056508428J	","0.406000	","4.859000	","5.380000	",2023,5
"其他服务类	","南宫市联森热力有限公司	","91130581MA09WU9X9X	","0.000000	","0.000000	","0.000000	",2023,5
"新型建材	","南和县长恒建材有限公司	","91130527566184304R	","74.886000	","441.889229	","1136.458701	",2023,5
"玻璃	","南和县长红玻璃有限公司	","91130527795485485G	","130.877000	","119.811000	","2415.548000	",2023,5
"新型建材	","南和县顺发建材有限公司	","911305273296582112	","0.000000	","0.000000	","0.000000	",2023,5
"其他具体行业	","宁晋县峰永建筑材料有限公司	","91130528347679358E	","70.980000	","98.499000	","619.863000	",2023,5
"生活垃圾焚烧	","宁晋县嘉伟环保科技有限公司	","91130528MA0E6DXD45	","112.293000	","893.467000	","2581.595000	",2023,5
"新型建材	","宁晋县佑良建筑材料有限公司	","911305283363328778	","111.220000	","341.856000	","2081.406000	",2023,5
"其他具体行业	","宁晋县元帮热力有限公司	","91130528MA08DKFC3K	","0.000000	","0.000000	","0.000000	",2023,5
"新型建材	","平乡县百盛新型建材有限公司	","91130532336288562Y	","44.552200	","712.835700	","1679.609500	",2023,5
"新型建材	","平乡县鼎旺建筑材料厂	","91130532MA07TMTJ1B	","74.803000	","843.651514	","1497.019251	",2023,5
"新型建材	","平乡县工盛新型材料有限公司	","91130532347726070M	","51.203000	","214.201584	","2379.111742	",2023,5
"新型建材	","平乡县金通新型建筑材料有限公司	","91130532MA07PA7P6D	","198.727000	","178.987628	","3130.673646	",2023,5
"新型建材	","平乡县磊鑫新型建材有限公司	","91130532336355016F	","58.064000	","528.404435	","1127.067907	",2023,5
"新型建材	","平乡县岭东新型建材有限公司	","911305323585243004	","29.649000	","531.413203	","1745.829179	",2023,5
"其他具体行业	","清河县万顺热力供应有限公司	","91130534MA07KU9W3D	","23.187116	","7.783748	","139.079415	",2023,5
"新型建材	","清河县永正新型建材厂	","92130534MA08MX8B5R	","53.700000	","1100.680000	","563.891000	",2023,5
"新型建材	","任县大宋乡机制砖厂	","91130526107442191N	","92.614600	","210.849400	","676.291400	",2023,5
"新型建材	","任县冯村砖厂	","92130526MA0AEJPW5D	","52.053500	","183.276700	","701.436800	",2023,5
"新型建材	","任县龙发空心砖生产有限公司	","91130526058179760R	","13.950000	","7.200000	","24.260000	",2023,5
"生活垃圾焚烧	","沙河海创环保科技有限责任公司	","91130582MA0E03PJ2H	","680.197700	","1252.675200	","9214.048300	",2023,5
"玻璃	","沙河市安全实业有限公司	","9113058272879435X3	","727.184100	","776.538000	","16763.488300	",2023,5
"玻璃	","沙河市长城玻璃有限公司	","91130582789805526T	","633.221000	","221.121000	","6196.127000	",2023,5
"玻璃	","沙河市鸿昇玻璃有限公司	","911305827603268207	","97.432000	","490.987000	","2180.257000	",2023,5
"玻璃	","沙河市金茂压花玻璃厂高村线	","911305825782327054	","0.000000	","0.000000	","0.000000	",2023,5
"新型建材	","沙河市润龙建材有限公司	","91130582MA07UFPP19	","170.590400	","522.016000	","1855.227000	",2023,5
"水泥	","沙河市双基水泥有限公司	","91130582692070893J	","826.473000	","174.857000	","7524.952000	",2023,5
"玻璃	","沙河市四环玻璃有限公司	","91130582760303661X	","0.000000	","0.000000	","0.000000	",2023,5
"化工	","沙河市永福糠醛厂	","91130582732896244W	","47.428000	","73.865000	","353.809000	",2023,5
"其他具体行业	","沙河市永固建材有限责任公司	","91130582308105247Q	","37.585000	","648.536000	","2453.471000	",2023,5
"玻璃	","沙河市正鑫玻璃有限公司	","91130582566187011T	","25.546000	","86.438300	","297.337400	",2023,5
"其他具体行业	","沙河市中建新型建材有限公司	","91130582MA07M05H4B	","86.911000	","602.578000	","2475.612000	",2023,5
"新型建材	","威县庆升建材加工厂	","92130533MA081Q625P	","86.160000	","701.138000	","410.912000	",2023,5
"生活垃圾焚烧	","威县深能环保有限公司	","91130533MA0DQ22B9R	","215.615000	","3908.146700	","6552.581200	",2023,5
"新型建材	","威县奕臻建筑材料有限公司	","91130533MA07NAYTX1	","59.860000	","1350.790000	","3856.358000	",2023,5
"其他具体行业	","邢台德贵纳米材料科技有限公司	","91130521MA07UEDU38	","70.037000	","142.493000	","1998.841000	",2023,5
"钢铁	","邢台钢铁有限责任公司	","91130500105783910L	","3514.229800	","10358.615900	","19289.933200	",2023,5
"火电	","邢台国泰发电有限责任公司	","91130500752441650E	","788.922300	","11327.184800	","15165.133800	",2023,5
"橡胶	","邢台国运工贸有限公司	","9113052668433326XK	","8.866100	","0.000000	","0.000000	",2023,5
"化工	","邢台恒源化工集团有限公司	","911305007158695947	","0.000000	","892.311100	","0.000000	",2023,5
"造纸及纸制品业	","邢台鸿鑫泰纸业有限公司	","91130501MABLURRB58	","0.194000	","1.287000	","178.684000	",2023,5
"其他具体行业	","邢台嘉泰环保科技有限公司	","9113058134782800X8	","56.865500	","153.414100	","426.966200	",2023,5
"水泥	","邢台建德水泥有限公司	","911305216892502367	","957.988200	","379.256400	","6722.914300	",2023,5
"化工	","邢台金丰能源科技有限公司	","911305237589086297	","329.540800	","1249.012800	","2013.187700	",2023,5
"新型建材	","邢台金牛玻纤有限责任公司	","91130502677360913Y	","5.126430	","93.915700	","233.817200	",2023,5
"其他具体行业	","邢台金沙河面业有限责任公司	","91130527799564308G	","77.754000	","82.814000	","310.639000	",2023,5
"水泥	","邢台金隅冀东水泥有限公司	","911305226992296922	","808.592200	","1622.579500	","11201.893800	",2023,5
"水泥	","邢台金隅冀东水泥有限公司牛山分公司	","911305220849570874	","384.769200	","1504.581000	","8336.894100	",2023,5
"水泥	","邢台金隅咏宁水泥有限公司	","91130582308286885G	","979.065400	","82.012000	","7854.375000	",2023,5
"其他具体行业	","邢台聚隆燃气有限责任公司（隆尧热源站）	","911305000911098953	","0.000000	","0.000000	","0.000000	",2023,5
"其他具体行业	","邢台劳特斯新材料科技有限公司	","91130581MA0EDCKP5G	","81.720000	","19.990000	","46.276000	",2023,5
"其他具体行业	","邢台民源纸业有限公司	","91130501MA0E8E888P	","0.000000	","0.000000	","0.000000	",2023,5
"化工	","邢台庆华再生资源利用有限公司	","9113052255909655XK	","0.000000	","0.000000	","0.000000	",2023,5
"其他具体行业	","邢台荣鑫热力有限公司	","91130525MA0A32NY2C	","15.437700	","195.611700	","726.623100	",2023,5
"其他具体行业	","邢台市福德纸业有限公司	","91130501MA0EN6693G	","0.074000	","0.045000	","122.098000	",2023,5
"固体废物处理厂	","邢台市嘉德恒信医疗废物处置有限公司	","91130526693493521N	","0.000000	","0.000000	","0.000000	",2023,5
"新型建材	","邢台市金泳新型建材有限公司	","91130501MAC7GBENXR	","65.794846	","784.585934	","1213.067850	",2023,5
"化工	","邢台市茂新化工产品有限公司	","911305305909673848	","24.190330	","933.161230	","1520.313080	",2023,5
"橡胶	","邢台市双雄橡胶制品有限公司	","91130529561994367K	","1.661000	","0.000000	","0.000000	",2023,5
"其他具体行业	","邢台市新锦纸业有限公司	","91130501MA7N8T409J	","3.271000	","2.314000	","325.932000	",2023,5
"新型建材	","邢台市众源建筑材料有限公司	","91130506MA07MXWR82	","22.279000	","116.048000	","457.576000	",2023,5
"铸造	","邢台曙光轧辊有限公司	","9113050174153056XD	","62.180000	","0.000000	","0.000000	",2023,5
"铸造	","邢台顺企机械有限公司	","91130523050990591T	","2.736000	","0.061000	","4.296400	",2023,5
"其他具体行业	","邢台通利光缆材料科技有限公司	","91130521559089640X	","3.617989	","3.388565	","105.381230	",2023,5
"新型建材	","邢台县马河育才煤矸石烧结多孔砖厂	","92130521MA08HJNW7P	","90.006000	","252.004000	","633.246000	",2023,5
"其他具体行业	","邢台县旭东工贸有限责任公司	","911305217777387419	","0.000000	","0.000000	","0.000000	",2023,5
"其他具体行业	","邢台新翔金属材料科技股份有限公司	","911305007651704236	","1.678100	","7.343900	","102.543800	",2023,5
"化工	","邢台旭阳化工有限公司	","91130500092858396H	","14.877000	","582.546000	","2167.231900	",2023,5
"化工	","邢台旭阳煤化工有限公司	","91130500787010754W	","41.435600	","422.822500	","1188.742300	",2023,5
"水泥	","邢台中联水泥有限公司	","91130523772796993X	","720.887400	","399.482424	","4322.337500	",2023,5
"石灰和石膏制造	","邢台中邱石灰有限责任公司	","91130523560462297H	","1.346000	","11.618946	","35.372032	",2023,5
"橡胶	","优科豪马轮胎工业(邢台)有限公司	","91130500567354539P	","0.000000	","0.000000	","51.616800	",2023,5
"橡胶	","优科豪马轮胎工业（河北）有限公司	","91130500789814078H	","0.000000	","0.000000	","0.885100	",2023,5
"火电	","玉锋实业集团有限公司	","91130528601068705W	","980.647600	","2392.677900	","6891.042900	",2023,5
"铸造	","远大阀门集团有限公司	","91130525721609633G	","11.002000	","0.000000	","0.000000	",2023,5
"铸造	","中钢集团邢台机械轧辊有限公司	","91130500105780461T	","1331.790100	","0.000000	","9.087600	",2023,5
"其他具体行业	","中环寰慧（南宫）节能热力有限公司	","91130581069428451H	","0.000000	","0.000000	","0.000000	",2023,5
"热力生产和供应	","中煤科工邢台清洁能源有限公司	","91130534MA0FE4X40L	","18.056790	","210.965248	","385.764483	",2023,5
"化工	","柏乡君和化工有限公司	","91130524766632810X	","58.789000	","238.361000	","431.160000	",2023,6
"其他具体行业	","柏乡县昌华热力有限公司	","91130524398865687N	","73.388000	","26.377000	","235.610000	",2023,6
"工业园区	","柏乡县晨光热力有限公司	","91130524MA08KUMQ80	","51.712000	","10.646000	","632.375000	",2023,6
